id_venda,data_venda,produto,categoria,marca,preco_unitario,quantidade,desconto,regiao,estado,forma_pagamento,canal_venda
901,2024-09-24,Moto G84,Smartphones,Motorola,1447.36,1,0.0,Sudeste,MG,Cartão de Crédito,Loja Física
902,2024-09-24,MacBook Air M2,Notebooks,Apple,9210.78,2,0.05,Nordeste,PI,Cartão de Débito,Online
903,2024-09-25,Redmi Note 13,Smartphones,Xiaomi,1624.1,1,0.0,Sul,PR,Cartão de Crédito,Loja Física
904,2024-09-25,PlayStation 5,Games,Sony,3875.94,1,0.0,Sul,RS,Cartão de Crédito,Loja Física
905,2024-09-25,Moto G84,Smartphones,Motorola,1497.31,1,0.0,Nordeste,BA,Cartão de Débito,Online
906,2024-09-25,Mi Band 8,Wearables,Xiaomi,302.53,1,0.1,Sul,RS,Cartão de Crédito,Online
907,2024-09-25,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,193.86,1,0.05,Norte,TO,Cartão de Crédito,Loja Física
908,2024-09-26,Redmi Note 13,Smartphones,Xiaomi,1735.12,1,0.0,Sul,PR,Pix,Loja Física
909,2024-09-27,Nintendo Switch,Games,Nintendo,2822.83,1,0.1,Nordeste,PI,Cartão de Crédito,Online
910,2024-09-27,Mouse Sem Fio,Acessórios,Logitech,129.4,1,0.0,Nordeste,PI,Pix,Loja Física
911,2024-09-27,Cabo USB-C 2m,Acessórios,Baseus,39.73,2,0.0,Centro-Oeste,DF,Cartão de Crédito,Loja Física
912,2024-09-28,AirPods Pro,Áudio,Apple,1909.76,1,0.0,Nordeste,PI,Pix,Loja Física
913,2024-09-28,Redmi Note 13,Smartphones,Xiaomi,1681.04,1,0.05,Sudeste,SP,Cartão de Crédito,Loja Física
914,2024-09-29,"Smart TV 43"" Full HD",TVs,TCL,1780.29,1,0.1,Sudeste,RJ,Pix,Online
915,2024-09-29,"Smart TV 50"" 4K",TVs,Samsung,2783.51,1,0.0,Sudeste,SP,Pix,Loja Física
916,2024-09-29,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,194.5,2,0.0,Nordeste,BA,,Online
917,2024-09-29,JBL Charge 5,Áudio,JBL,1046.2,1,0.05,Sudeste,SP,Cartão de Crédito,Online
918,2024-09-29,"Smart TV 50"" 4K",TVs,Samsung,2733.67,1,0.0,Sudeste,SP,Cartão de Crédito,Online
919,2024-09-30,Moto G84,Smartphones,Motorola,1448.2,1,0.0,Norte,AM,Cartão de Crédito,Online
920,2024-09-30,Carregador Turbo 65W,Acessórios,Anker,150.44,2,0.15,Sudeste,SP,Pix,Loja Física
921,2024-09-30,Redmi Note 13,Smartphones,Xiaomi,1635.89,1,0.0,Centro-Oeste,DF,Pix,Online
922,2024-09-30,Mouse Sem Fio,Acessórios,Logitech,129.29,2,0.2,Sul,PR,Cartão de Débito,Online
923,2024-10-01,AirPods Pro,Áudio,Apple,1810.4,1,0.15,Norte,TO,Pix,Loja Física
924,2024-10-01,Galaxy S24,Smartphones,Samsung,4633.68,1,0.1,Sudeste,SP,Pix,Online
925,2024-10-01,iPhone 15,Smartphones,Apple,5388.1,1,0.1,Sul,PR,Cartão de Débito,Online
926,2024-10-02,Mi Band 8,Wearables,Xiaomi,292.43,1,0.0,Sudeste,RJ,Cartão de Débito,Loja Física
927,2024-10-02,AirPods Pro,Áudio,Apple,1812.68,1,0.0,Sul,PR,Pix,Online
928,2024-10-02,MacBook Air M2,Notebooks,Apple,8752.6,3,0.1,Sudeste,SP,Boleto,Online
929,2024-10-03,Redmi Note 13,Smartphones,Xiaomi,1782.58,2,0.15,Sudeste,RJ,Pix,Online
930,2024-10-03,Galaxy S24,Smartphones,Samsung,4463.77,2,0.05,Nordeste,PE,Cartão de Crédito,Loja Física
931,2024-10-03,Carregador Turbo 65W,Acessórios,Anker,145.44,2,0.2,Nordeste,BA,Cartão de Crédito,Loja Física
932,2024-10-04,Cabo USB-C 2m,Acessórios,Baseus,38.75,4,0.0,Sul,PR,Cartão de Crédito,Online
933,2024-10-05,Cabo USB-C 2m,Acessórios,Baseus,37.48,2,0.05,Sudeste,RJ,Pix,Online
934,2024-10-05,iPhone 15,Smartphones,Apple,5499.31,2,0.05,Nordeste,PE,Cartão de Crédito,Loja Física
935,2024-10-05,Mi Band 8,Wearables,Xiaomi,284.31,2,0.0,Sudeste,SP,Cartão de Crédito,Online
936,2024-10-05,"Smart TV 43"" Full HD",TVs,TCL,1716.81,1,0.05,Sudeste,SP,Pix,Online
937,2024-10-06,Teclado Mecânico,Acessórios,Redragon,240.07,4,0.05,Nordeste,PI,Pix,Online
938,2024-10-07,JBL Charge 5,Áudio,JBL,957.4,1,0.0,Centro-Oeste,DF,Cartão de Crédito,Loja Física
939,2024-10-07,Moto G84,Smartphones,Motorola,1432.19,1,0.0,Nordeste,CE,Cartão de Débito,Online
940,2024-10-07,Mouse Sem Fio,Acessórios,Logitech,135.32,2,0.05,Sudeste,SP,Cartão de Crédito,Online
941,2024-10-07,"Smart TV 50"" 4K",TVs,Samsung,2803.3,1,0.05,Nordeste,PE,Cartão de Crédito,Loja Física
942,2024-10-08,AirPods Pro,Áudio,Apple,1993.32,1,0.0,Sudeste,MG,Cartão de Crédito,Loja Física
943,2024-10-08,Mi Band 8,Wearables,Xiaomi,303.1,3,0.1,Sudeste,RJ,Pix,Loja Física
944,2024-10-09,Mouse Sem Fio,Acessórios,Logitech,132.95,1,0.0,Centro-Oeste,DF,Cartão de Crédito,Online
945,2024-10-10,Carregador Turbo 65W,Acessórios,Anker,151.84,2,0.05,Sul,RS,Cartão de Crédito,Loja Física
946,2024-10-10,Galaxy Watch 6,Wearables,Samsung,1840.67,1,0.05,Norte,PA,Pix,Loja Física
947,2024-10-10,JBL Charge 5,Áudio,JBL,1043.23,1,0.15,Nordeste,BA,Cartão de Crédito,Loja Física
948,2024-10-10,Galaxy S24,Smartphones,Samsung,4623.75,1,0.05,Sudeste,MG,Pix,Online
949,2024-10-10,Redmi Note 13,Smartphones,Xiaomi,1733.63,1,0.0,Sudeste,RJ,Cartão de Débito,Online
950,2024-10-10,Carregador Turbo 65W,Acessórios,Anker,143.22,2,0.0,Sudeste,RJ,Cartão de Crédito,Loja Física
951,2024-10-10,Redmi Note 13,Smartphones,Xiaomi,1752.0,1,0.0,Norte,AM,Cartão de Crédito,Online
952,2024-10-10,Cabo USB-C 2m,Acessórios,Baseus,40.35,1,0.1,Sudeste,SP,Cartão de Crédito,Loja Física
953,2024-10-11,Mouse Sem Fio,Acessórios,Logitech,131.14,1,0.0,Sul,RS,Cartão de Crédito,Online
954,2024-10-11,MacBook Air M2,Notebooks,Apple,9143.49,1,0.05,Centro-Oeste,GO,Cartão de Débito,Loja Física
955,2024-10-12,Moto G84,Smartphones,Motorola,1475.87,1,0.0,Sudeste,RJ,Pix,Online
956,2024-10-12,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,203.68,2,0.0,Sudeste,SP,Pix,Loja Física
957,2024-10-12,Galaxy Watch 6,Wearables,Samsung,1737.92,1,0.0,Sudeste,ES,Cartão de Débito,Loja Física
958,2024-10-12,Carregador Turbo 65W,Acessórios,Anker,147.26,2,0.0,Nordeste,PE,Cartão de Crédito,Online
959,2024-10-12,Inspiron 15,Notebooks,Dell,3556.38,1,0.05,Sudeste,RJ,Pix,Online
960,2024-10-13,Mi Band 8,Wearables,Xiaomi,309.56,3,0.0,Sul,RS,Pix,Online
961,2024-10-13,iPhone 15,Smartphones,Apple,5596.21,2,0.05,Sul,RS,Cartão de Crédito,Online
962,2024-10-13,JBL Charge 5,Áudio,JBL,970.05,2,0.0,Norte,AM,Pix,Online
963,2024-10-13,iPhone 15,Smartphones,Apple,5616.87,1,0.15,Norte,AM,Pix,Loja Física
964,2024-10-14,Redmi Note 13,Smartphones,Xiaomi,1623.2,1,0.0,Centro-Oeste,DF,Pix,Online
965,2024-10-14,Mouse Sem Fio,Acessórios,Logitech,126.78,5,0.2,Sul,RS,Pix,Online
966,2024-10-14,Redmi Note 13,Smartphones,Xiaomi,1736.25,1,0.0,Sudeste,MG,Boleto,Online
967,2024-10-15,Teclado Mecânico,Acessórios,Redragon,259.11,3,0.0,Norte,AM,Cartão de Crédito,Loja Física
968,2024-10-15,Cabo USB-C 2m,Acessórios,Baseus,39.02,3,0.15,Sudeste,MG,Cartão de Crédito,Loja Física
969,2024-10-15,Cabo USB-C 2m,Acessórios,Baseus,38.18,1,0.1,Sul,SC,Cartão de Crédito,Online
970,2024-10-15,Apple Watch SE,Wearables,Apple,2410.15,1,0.05,Sul,PR,Cartão de Crédito,Online
971,2024-10-15,Mi Band 8,Wearables,Xiaomi,306.28,1,0.0,Sudeste,SP,Pix,Online
972,2024-10-15,Moto G84,Smartphones,Motorola,1502.01,1,0.0,Sul,RS,Cartão de Débito,Loja Física
973,2024-10-15,Moto G84,Smartphones,Motorola,1480.53,1,0.0,Nordeste,BA,Cartão de Crédito,Online
974,2024-10-16,Aspire 5,Notebooks,Acer,3066.17,1,0.0,Sudeste,SP,Cartão de Crédito,Online
975,2024-10-16,Galaxy S24,Smartphones,Samsung,4717.12,2,0.0,Nordeste,PE,Pix,Online
976,2024-10-16,Carregador Turbo 65W,Acessórios,Anker,153.13,2,0.0,Sudeste,SP,Cartão de Débito,Loja Física
977,2024-10-16,Ideapad 3,Notebooks,Lenovo,2817.2,1,0.0,Sul,PR,Cartão de Crédito,Loja Física
978,2024-10-16,Moto G84,Smartphones,Motorola,1508.18,1,0.0,Sudeste,MG,Cartão de Crédito,Loja Física
979,2024-10-16,Aspire 5,Notebooks,Acer,3028.23,1,0.0,Norte,TO,Cartão de Crédito,Loja Física
980,2024-10-17,JBL Charge 5,Áudio,JBL,976.12,1,0.1,Sudeste,MG,Cartão de Crédito,Online
981,2024-10-17,Xbox Series S,Games,Microsoft,2489.46,2,0.0,Sul,RS,Cartão de Crédito,Online
982,2024-10-17,Ideapad 3,Notebooks,Lenovo,2934.66,1,0.15,Sudeste,ES,Pix,Loja Física
983,2024-10-17,Nintendo Switch,Games,Nintendo,2738.21,2,0.0,Centro-Oeste,DF,Cartão de Crédito,Online
984,2024-10-18,MacBook Air M2,Notebooks,Apple,8819.25,2,0.0,Nordeste,CE,Pix,Online
985,2024-10-18,"Smart TV 50"" 4K",TVs,Samsung,2812.07,1,0.15,Nordeste,BA,Cartão de Crédito,Online
986,2024-10-18,Galaxy S24,Smartphones,Samsung,4393.56,1,0.0,Sudeste,MG,Cartão de Débito,Online
987,2024-10-18,Cabo USB-C 2m,Acessórios,Baseus,40.7,1,0.0,Sul,RS,Cartão de Crédito,Online
988,2024-10-19,Mi Band 8,Wearables,Xiaomi,287.62,2,0.15,Sul,SC,Pix,Loja Física
989,2024-10-19,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,205.33,1,0.1,Sudeste,SP,Cartão de Crédito,Loja Física
990,2024-10-20,Redmi Note 13,Smartphones,Xiaomi,1700.22,1,0.0,Sudeste,SP,Cartão de Crédito,Loja Física
991,2024-10-20,Aspire 5,Notebooks,Acer,2886.37,1,0.0,Nordeste,CE,Pix,Loja Física
992,2024-10-20,Aspire 5,Notebooks,Acer,3137.66,1,0.05,Norte,PA,Cartão de Crédito,Online
993,2024-10-21,Galaxy S24,Smartphones,Samsung,4601.68,1,0.0,Centro-Oeste,DF,Cartão de Débito,Online
994,2024-10-21,Ideapad 3,Notebooks,Lenovo,2956.55,1,0.05,Sudeste,RJ,Cartão de Crédito,Online
995,2024-10-21,Redmi Note 13,Smartphones,Xiaomi,1648.44,2,0.05,Centro-Oeste,GO,Pix,Online
996,2024-10-21,Teclado Mecânico,Acessórios,Redragon,250.21,1,0.0,Sudeste,SP,Cartão de Crédito,Online
997,2024-10-22,Teclado Mecânico,Acessórios,Redragon,237.16,4,0.0,Nordeste,PI,Cartão de Crédito,Loja Física
998,2024-10-22,Carregador Turbo 65W,Acessórios,Anker,154.44,1,0.0,Nordeste,PE,Cartão de Crédito,Online
999,2024-10-22,Carregador Turbo 65W,Acessórios,Anker,141.9,2,0.0,Sul,SC,Cartão de Débito,Online
1000,2024-10-23,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,193.93,1,0.1,Sudeste,MG,Cartão de Crédito,Loja Física
1001,2024-10-23,Ideapad 3,Notebooks,Lenovo,3009.21,1,0.15,Nordeste,PE,Cartão de Crédito,Online
1002,2024-10-23,"Smart TV 55"" OLED",TVs,LG,6114.86,1,0.0,Centro-Oeste,DF,Pix,Loja Física
1003,2024-10-23,Ideapad 3,Notebooks,Lenovo,2787.89,3,0.0,Nordeste,PI,Cartão de Crédito,Online
1004,2024-10-24,Cabo USB-C 2m,Acessórios,Baseus,38.45,1,0.0,Sudeste,SP,Pix,Loja Física
1005,2024-10-24,Carregador Turbo 65W,Acessórios,Anker,153.07,2,0.15,Sudeste,RJ,Pix,Online
1006,2024-10-24,Aspire 5,Notebooks,Acer,3088.59,1,0.0,Centro-Oeste,DF,Cartão de Crédito,Loja Física
1007,2024-10-24,Inspiron 15,Notebooks,Dell,3579.72,1,0.0,Centro-Oeste,DF,Cartão de Crédito,Online
1008,2024-10-25,JBL Charge 5,Áudio,JBL,984.16,1,0.1,Nordeste,PI,Pix,Loja Física
1009,2024-10-26,Aspire 5,Notebooks,Acer,3032.26,2,0.0,Sudeste,MG,Cartão de Crédito,Loja Física
1010,2024-10-26,Cabo USB-C 2m,Acessórios,Baseus,37.28,4,0.0,Nordeste,CE,,Loja Física
1011,2024-10-26,Redmi Note 13,Smartphones,Xiaomi,1708.07,1,0.0,Norte,AM,Cartão de Débito,Online
1012,2024-10-27,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,191.84,3,0.1,Sul,PR,Pix,Online
1013,2024-10-27,Mouse Sem Fio,Acessórios,Logitech,124.48,1,0.0,Nordeste,CE,Pix,Online
1014,2024-10-27,AirPods Pro,Áudio,Apple,1985.57,3,0.0,Sul,PR,Cartão de Crédito,Online
1015,2024-10-27,JBL Charge 5,Áudio,JBL,996.92,1,0.1,Sudeste,SP,Cartão de Débito,Online
1016,2024-10-27,Mouse Sem Fio,Acessórios,Logitech,128.75,1,0.0,Nordeste,PE,Cartão de Crédito,Online
1017,2024-10-28,Mi Band 8,Wearables,Xiaomi,295.18,2,0.0,Nordeste,PI,Cartão de Crédito,Loja Física
1018,2024-10-28,Mi Band 8,Wearables,Xiaomi,291.71,3,0.0,Sul,PR,Cartão de Crédito,Online
1019,2024-10-28,Teclado Mecânico,Acessórios,Redragon,253.79,1,0.0,Sul,SC,Cartão de Crédito,Online
1020,2024-10-29,"Smart TV 43"" Full HD",TVs,TCL,1705.78,1,0.0,Sudeste,ES,Pix,Loja Física
1021,2024-10-30,"Smart TV 43"" Full HD",TVs,TCL,1707.61,1,0.05,Sudeste,SP,Cartão de Crédito,Loja Física
1022,2024-10-30,Moto G84,Smartphones,Motorola,1478.14,2,0.0,Nordeste,CE,Pix,Online
1023,2024-10-30,Cabo USB-C 2m,Acessórios,Baseus,39.78,1,0.0,Sul,RS,Cartão de Débito,Loja Física
1024,2024-10-30,JBL Charge 5,Áudio,JBL,1045.63,1,0.0,Sudeste,SP,Cartão de Crédito,Online
1025,2024-10-31,Carregador Turbo 65W,Acessórios,Anker,142.95,2,0.05,Sudeste,SP,Pix,Online
1026,2024-10-31,"Smart TV 50"" 4K",TVs,Samsung,2908.26,1,0.1,Sudeste,ES,Pix,Loja Física
1027,2024-10-31,Cabo USB-C 2m,Acessórios,Baseus,37.95,1,0.0,Sudeste,SP,Cartão de Crédito,Online
1028,2024-10-31,AirPods Pro,Áudio,Apple,1883.69,1,0.0,Sul,RS,Pix,Online
1029,2024-10-31,Redmi Note 13,Smartphones,Xiaomi,1719.79,1,0.0,Sudeste,MG,Pix,Online
1030,2024-10-31,Teclado Mecânico,Acessórios,Redragon,246.34,2,0.2,Nordeste,PI,Cartão de Crédito,Loja Física
1031,2024-10-31,Apple Watch SE,Wearables,Apple,2452.55,1,0.0,Sul,SC,Cartão de Crédito,Online
1032,2024-11-01,Moto G84,Smartphones,Motorola,1567.93,2,0.1,Nordeste,BA,Cartão de Crédito,Online
1033,2024-11-01,Ideapad 3,Notebooks,Lenovo,2828.0,1,0.1,Nordeste,BA,Cartão de Crédito,Online
1034,2024-11-01,Ideapad 3,Notebooks,Lenovo,2927.34,2,0.0,Nordeste,BA,Pix,Loja Física
1035,2024-11-01,PlayStation 5,Games,Sony,4076.47,1,0.1,Centro-Oeste,DF,Cartão de Crédito,Online
1036,2024-11-01,JBL Charge 5,Áudio,JBL,1009.08,2,0.15,Sul,PR,Pix,Loja Física
1037,2024-11-02,Cabo USB-C 2m,Acessórios,Baseus,40.58,5,0.2,Sudeste,SP,Pix,Online
1038,2024-11-02,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,193.89,4,0.05,Sudeste,SP,Pix,Online
1039,2024-11-02,"Smart TV 50"" 4K",TVs,Samsung,2687.79,2,0.1,Sul,RS,Cartão de Crédito,Online
1040,2024-11-02,AirPods Pro,Áudio,Apple,1979.79,1,0.15,Norte,PA,Cartão de Crédito,Loja Física
1041,2024-11-02,JBL Charge 5,Áudio,JBL,963.61,1,0.05,Sudeste,RJ,Cartão de Débito,Loja Física
1042,2024-11-02,Teclado Mecânico,Acessórios,Redragon,236.68,1,0.15,Sudeste,RJ,Cartão de Crédito,Online
1043,2024-11-02,Moto G84,Smartphones,Motorola,1476.94,1,0.05,Sul,PR,Cartão de Crédito,Loja Física
1044,2024-11-02,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,206.14,3,0.0,Sul,RS,Cartão de Crédito,Online
1045,2024-11-03,Galaxy S24,Smartphones,Samsung,4490.21,1,0.1,Sudeste,RJ,Pix,Loja Física
1046,2024-11-03,Galaxy S24,Smartphones,Samsung,4628.72,2,0.15,Nordeste,BA,Cartão de Crédito,Loja Física
1047,2024-11-03,Cabo USB-C 2m,Acessórios,Baseus,39.57,1,0.05,Nordeste,BA,Pix,Loja Física
1048,2024-11-03,"Smart TV 50"" 4K",TVs,Samsung,2715.47,1,0.0,Centro-Oeste,DF,Pix,Online
1049,2024-11-03,Redmi Note 13,Smartphones,Xiaomi,1758.75,1,0.15,Nordeste,PE,Cartão de Crédito,Online
1050,2024-11-03,Cabo USB-C 2m,Acessórios,Baseus,37.25,2,0.1,Sudeste,SP,Pix,Loja Física
1051,2024-11-03,Mi Band 8,Wearables,Xiaomi,300.66,3,0.2,Sul,RS,Pix,Loja Física
1052,2024-11-04,Moto G84,Smartphones,Motorola,1480.55,1,0.15,Nordeste,BA,Boleto,Online
1053,2024-11-04,Nintendo Switch,Games,Nintendo,2610.74,1,0.05,Sudeste,SP,Pix,Loja Física
1054,2024-11-04,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,208.07,2,0.15,Sudeste,MG,Pix,Online
1055,2024-11-04,Cabo USB-C 2m,Acessórios,Baseus,39.63,2,0.05,Sul,RS,Cartão de Crédito,Online
1056,2024-11-04,Cabo USB-C 2m,Acessórios,Baseus,37.51,3,0.15,Sudeste,SP,Cartão de Crédito,Online
1057,2024-11-05,Carregador Turbo 65W,Acessórios,Anker,143.97,1,0.2,Sudeste,SP,Cartão de Crédito,Loja Física
1058,2024-11-05,Mouse Sem Fio,Acessórios,Logitech,128.03,2,0.1,Nordeste,PI,Cartão de Crédito,Loja Física
1059,2024-11-05,Cabo USB-C 2m,Acessórios,Baseus,38.03,2,0.1,Nordeste,PE,Cartão de Débito,Online
1060,2024-11-06,"Smart TV 43"" Full HD",TVs,TCL,1707.93,2,0.15,Nordeste,PE,Cartão de Crédito,Online
1061,2024-11-06,MacBook Air M2,Notebooks,Apple,8617.0,1,0.15,Nordeste,BA,Cartão de Crédito,Loja Física
1062,2024-11-06,"Smart TV 43"" Full HD",TVs,TCL,1648.83,2,0.2,Sul,SC,Cartão de Crédito,Online
1063,2024-11-06,Ideapad 3,Notebooks,Lenovo,2807.68,2,0.15,Nordeste,CE,Pix,Loja Física
1064,2024-11-06,Xbox Series S,Games,Microsoft,2479.51,1,0.15,Sudeste,ES,Cartão de Crédito,Online
1065,2024-11-06,Mouse Sem Fio,Acessórios,Logitech,130.29,1,0.05,Sudeste,SP,Pix,Loja Física
1066,2024-11-07,Galaxy S24,Smartphones,Samsung,4451.66,2,0.2,Sudeste,SP,Pix,Loja Física
1067,2024-11-07,Moto G84,Smartphones,Motorola,1533.17,1,0.05,Sudeste,MG,Pix,Online
1068,2024-11-07,Cabo USB-C 2m,Acessórios,Baseus,40.71,3,0.2,Sudeste,RJ,Cartão de Crédito,Online
1069,2024-11-07,Carregador Turbo 65W,Acessórios,Anker,154.86,5,0.2,Sudeste,SP,Cartão de Crédito,Online
1070,2024-11-07,Moto G84,Smartphones,Motorola,1470.61,1,0.0,Nordeste,PE,Boleto,Online
1071,2024-11-08,Carregador Turbo 65W,Acessórios,Anker,148.49,1,0.15,Sudeste,ES,Cartão de Crédito,Loja Física
1072,2024-11-08,Carregador Turbo 65W,Acessórios,Anker,153.18,5,0.05,Centro-Oeste,GO,Cartão de Crédito,Loja Física
1073,2024-11-09,Teclado Mecânico,Acessórios,Redragon,247.7,3,0.05,Norte,AM,Boleto,Loja Física
1074,2024-11-09,iPhone 15,Smartphones,Apple,5619.24,1,0.1,Sul,PR,Pix,Loja Física
1075,2024-11-09,Xbox Series S,Games,Microsoft,2467.54,1,0.2,Sudeste,RJ,Pix,Loja Física
1076,2024-11-09,Carregador Turbo 65W,Acessórios,Anker,150.0,1,0.05,Nordeste,PE,Pix,Online
1077,2024-11-09,Mouse Sem Fio,Acessórios,Logitech,129.98,1,0.15,Norte,AM,Cartão de Crédito,Online
1078,2024-11-10,Nintendo Switch,Games,Nintendo,2655.58,1,0.15,Sudeste,SP,Cartão de Débito,Online
1079,2024-11-10,Mouse Sem Fio,Acessórios,Logitech,129.06,2,0.05,Nordeste,PI,Cartão de Débito,Online
1080,2024-11-10,Apple Watch SE,Wearables,Apple,2561.16,1,0.1,Sudeste,ES,Pix,Online
1081,2024-11-10,Teclado Mecânico,Acessórios,Redragon,252.7,1,0.15,Sudeste,MG,Pix,Loja Física
1082,2024-11-10,JBL Charge 5,Áudio,JBL,1019.34,4,0.15,Sudeste,RJ,Cartão de Crédito,Online
1083,2024-11-10,Moto G84,Smartphones,Motorola,1433.81,1,0.05,Centro-Oeste,DF,Cartão de Crédito,Online
1084,2024-11-11,Cabo USB-C 2m,Acessórios,Baseus,40.85,2,0.2,Sudeste,SP,Cartão de Crédito,Loja Física
1085,2024-11-11,AirPods Pro,Áudio,Apple,1993.85,1,0.1,Sul,SC,Pix,Online
1086,2024-11-11,Cabo USB-C 2m,Acessórios,Baseus,38.53,3,0.1,Norte,AM,Pix,Online
1087,2024-11-11,Mi Band 8,Wearables,Xiaomi,303.06,1,0.15,Nordeste,BA,Cartão de Crédito,Online
1088,2024-11-12,Cabo USB-C 2m,Acessórios,Baseus,38.35,2,0.2,Sudeste,SP,Boleto,Online
1089,2024-11-12,Mi Band 8,Wearables,Xiaomi,291.56,1,0.05,Nordeste,BA,Cartão de Crédito,Online
1090,2024-11-12,"Smart TV 50"" 4K",TVs,Samsung,2852.7,1,0.0,Nordeste,BA,Cartão de Crédito,Loja Física
1091,2024-11-12,Galaxy Watch 6,Wearables,Samsung,1736.52,2,0.05,Sul,SC,Pix,Online
1092,2024-11-12,Cabo USB-C 2m,Acessórios,Baseus,39.45,1,0.2,Sudeste,ES,Pix,Online
1093,2024-11-12,Galaxy S24,Smartphones,Samsung,4579.38,1,0.15,Norte,AM,Cartão de Crédito,Online
1094,2024-11-13,AirPods Pro,Áudio,Apple,1930.98,1,0.2,Sudeste,SP,Cartão de Crédito,Loja Física
1095,2024-11-13,Carregador Turbo 65W,Acessórios,Anker,145.77,2,0.2,Sul,PR,Pix,Online
1096,2024-11-13,Teclado Mecânico,Acessórios,Redragon,260.78,3,0.05,Sudeste,SP,Cartão de Débito,Online
1097,2024-11-13,Mi Band 8,Wearables,Xiaomi,287.32,3,0.05,Sul,PR,Pix,Online
1098,2024-11-13,AirPods Pro,Áudio,Apple,1987.8,1,0.1,Nordeste,PE,Boleto,Loja Física
1099,2024-11-13,Mi Band 8,Wearables,Xiaomi,290.66,1,0.05,Sudeste,MG,Cartão de Débito,Online
1100,2024-11-13,Cabo USB-C 2m,Acessórios,Baseus,37.11,2,0.15,Sul,PR,Cartão de Crédito,Online
1101,2024-11-13,"Smart TV 50"" 4K",TVs,Samsung,2937.44,1,0.05,Nordeste,PI,Pix,Online
1102,2024-11-14,Apple Watch SE,Wearables,Apple,2554.75,1,0.15,Sul,SC,Cartão de Crédito,Online
1103,2024-11-14,Cabo USB-C 2m,Acessórios,Baseus,40.75,1,0.15,Sudeste,SP,Cartão de Débito,Loja Física
1104,2024-11-14,Galaxy Watch 6,Wearables,Samsung,1742.91,2,0.15,Sudeste,SP,Pix,Online
1105,2024-11-14,Ideapad 3,Notebooks,Lenovo,2760.03,1,0.2,Sul,SC,Cartão de Crédito,Loja Física
1106,2024-11-14,JBL Charge 5,Áudio,JBL,966.45,1,0.2,Sudeste,SP,Cartão de Crédito,Loja Física
1107,2024-11-14,Carregador Turbo 65W,Acessórios,Anker,151.27,1,0.0,Sudeste,RJ,Cartão de Crédito,Online
1108,2024-11-14,Cabo USB-C 2m,Acessórios,Baseus,38.91,2,0.0,Norte,PA,Pix,Loja Física
1109,2024-11-14,"Smart TV 50"" 4K",TVs,Samsung,2871.79,2,0.15,Norte,PA,Pix,Loja Física
1110,2024-11-15,Mouse Sem Fio,Acessórios,Logitech,130.5,3,0.2,Sul,PR,Cartão de Crédito,Online
1111,2024-11-15,Fone Bluetooth Redmi Buds,Áudio,Xiaomi,194.63,3,0.1,Nordeste,PI,Cartão de Crédito,Loja Física
1112,2024-11-15,AirPods Pro,Áudio,Apple,1922.85,1,0.15,Sudeste,MG,Cartão de Débito,Loja Física
1113,2024-11-15,Cabo USB-C 2m,Acessórios,Baseus,38.8,2,0.0,Sudeste,SP,Boleto,Online
1114,2024-11-15,Carregador Turbo 65W,Acessórios,Anker,152.27,3,0.1,Norte,PA,Cartão de Crédito,Online
1115,2024-11-15,Nintendo Switch,Games,Nintendo,2825.46,1,0.2,Nordeste,BA,Pix,Loja Física
1116,2024-11-15,Nintendo Switch,Games,Nintendo,2720.43,1,0.0,Centro-Oeste,DF,Cartão de Crédito,Online
1117,2024-11-15,Galaxy S24,Smartphones,Samsung,4814.25,2,0.2,Sudeste,SP,Pix,Loja Física
1118,2024-11-16,"Smart TV 50"" 4K",TVs,Samsung,2800.2,1,0.1,Sudeste,RJ,Boleto,Online
1119,2024-11-16,Cabo USB-C 2m,Acessórios,Baseus,40.57,3,0.15,Sudeste,SP,Pix,Online
1120,2024-11-16,Cabo USB-C 2m,Acessórios,Baseus,40.86,1,0.1,Sudeste,SP,Cartão de Crédito,Loja Física
1121,2024-11-16,Inspiron 15,Notebooks,Dell,3384.7,1,0.15,Nordeste,CE,Cartão de Débito,Online
1122,2024-11-17,Moto G84,Smartphones,Motorola,1476.54,1,0.15,Sul,PR,Cartão de Crédito,Online
1123,2024-11-17,Cabo USB-C 2m,Acessórios,Baseus,39.6,2,0.1,Norte,TO,Pix,Loja Física
1124,2024-11-17,Xbox Series S,Games,Microsoft,2619.93,1,0.1,Sul,RS,Cartão de Crédito,Online
1125,2024-11-17,Aspire 5,Notebooks,Acer,3068.14,2,0.1,Sudeste,MG,Cartão de Crédito,Loja Física
1126,2024-11-17,Galaxy Watch 6,Wearables,Samsung,1879.76,4,0.1,Nordeste,CE,Pix,Online
1127,2024-11-17,JBL Charge 5,Áudio,JBL,990.53,1,0.1,Nordeste,BA,Cartão de Crédito,Online
